timeTick, roll, pitch, yaw, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0
261301, -0.5642081499099731, -0.19053597748279572, -5.952992916107178, 0.0, 0.0, -221.09645080566406, 0.0, 0.0, -0.01220703125, 0.025595232844352722, -1.681659460067749, 0.06506913155317307, 1.5546101371745402, 0.20722323497685124, 92.01613054941929
261311, -0.563984751701355, -0.19101615250110626, -5.952175617218018, 0.0, 0.0, -221.0965576171875, 0.0, 0.0, -0.01068115234375, 0.025596000254154205, -1.6816567182540894, 0.06507312506437302, 1.5499737759144643, 0.20238708663640637, 92.01580917425332
261321, -0.5654729604721069, -0.1909400224685669, -5.953100204467773, 0.0, 0.0, -221.09666442871094, 0.0, 0.0, -0.01068115234375, 0.025596613064408302, -1.681660771369934, 0.06507239490747452, 1.5552450899852384, 0.2017819891065642, 92.01510620170373
261331, -0.5661097168922424, -0.19052542746067047, -5.951873302459717, 0.0, 0.0, -221.09671020507812, 0.0, 0.0, -0.00457763671875, 0.025588098913431168, -1.6816632747650146, 0.06506974995136261, 1.560956203546306, 0.19891856308498745, 92.00771150914622
261341, -0.5672659277915955, -0.19335238635540009, -5.951906204223633, 0.0, 0.0, -221.0967559814453, 0.0, 0.0, -0.00457763671875, 0.025540828704833984, -1.6816635131835938, 0.06505770981311798, 1.5607491532912992, 0.20009426927646246, 92.03376551435446
261351, -0.5672742128372192, -0.19651228189468384, -5.951857566833496, 0.0, 0.0, -221.0968475341797, 0.0, 0.0, -0.0091552734375, 0.02557845413684845, -1.6816723346710205, 0.0650959238409996, 1.5556358495925502, 0.19439144672605835, 92.0185957156578
261361, -0.5690240859985352, -0.1988435983657837, -5.95004415512085, 0.0, 0.0, -221.09693908691406, 0.0, 0.0, -0.0091552734375, 0.025589032098650932, -1.6816692352294922, 0.06506520509719849, 1.5563485639527153, 0.2029467016223805, 92.01675714402207
261371, -0.5687090158462524, -0.1978612095117569, -5.949857711791992, 0.0, 0.0, -221.0972137451172, 0.0, 0.0, -0.0274658203125, 0.025578880682587624, -1.6816632747650146, 0.06508626788854599, 1.5574655407621876, 0.20357932507974397, 92.01841038990747
261381, -0.5681469440460205, -0.19749300181865692, -5.950619220733643, 0.0, 0.0, -221.0974884033203, 0.0, 0.0, -0.0274658203125, 0.025589365512132645, -1.6816531419754028, 0.06506840884685516, 1.5619045895477683, 0.19855817556290845, 92.00906589330353
261391, -0.5696176290512085, -0.1982656568288803, -5.952450275421143, 0.0, 0.0, -221.0974578857422, 0.0, 0.0, 0.0030517578125, 0.02557419054210186, -1.6816660165786743, 0.06504508852958679, 1.5531001903419062, 0.1997729741401315, 92.01239344618072
261401, -0.5703856945037842, -0.19840697944164276, -5.951764106750488, 0.0, 0.0, -221.09742736816406, 0.0, 0.0, 0.0030517578125, 0.025560304522514343, -1.681679606437683, 0.06508348137140274, 1.5574980914269336, 0.20837308378568764, 92.02112804151308
261411, -0.5706977844238281, -0.19497887790203094, -5.9532952308654785, 0.0, 0.0, -221.0973663330078, 0.0, 0.0, 0.006103515625, 0.025529004633426666, -1.6816685199737549, 0.06507446616888046, 1.5602346458020546, 0.20204326166998499, 92.0391051730318
261421, -0.5702500939369202, -0.1936851441860199, -5.953659534454346, 0.0, 0.0, -221.09730529785156, 0.0, 0.0, 0.006103515625, 0.025591176003217697, -1.6816599369049072, 0.06509504467248917, 1.5471128321899517, 0.20321171055272202, 92.01438948571325
261431, -0.5711021423339844, -0.19540590047836304, -5.953211307525635, 0.0, 0.0, -221.0972137451172, 0.0, 0.0, 0.0091552734375, 0.025583114475011826, -1.6816705465316772, 0.06506708264350891, 1.5562667172999094, 0.2035217518889283, 92.0159000955905
261441, -0.5700460076332092, -0.1958775818347931, -5.953810214996338, 0.0, 0.0, -221.0971221923828, 0.0, 0.0, 0.0091552734375, 0.025584667921066284, -1.6816681623458862, 0.06507541984319687, 1.5535818189658404, 0.20460375595300206, 92.02133923686898
261451, -0.5716683268547058, -0.19509369134902954, -5.955281734466553, 0.0, 0.0, -221.09703063964844, 0.0, 0.0, 0.0091552734375, 0.025584563612937927, -1.6816506385803223, 0.0651039183139801, 1.5600039211152548, 0.20486847228212923, 92.01353460962758
261461, -0.5699827075004578, -0.19074614346027374, -5.955715179443359, 0.0, 0.0, -221.09693908691406, 0.0, 0.0, 0.0091552734375, 0.025585962459445, -1.681653618812561, 0.06510628759860992, 1.5585840262875756, 0.2024104408974381, 92.01383160949615
261471, -0.5699423551559448, -0.19103513658046722, -5.956550598144531, 0.0, 0.0, -221.09690856933594, 0.0, 0.0, 0.0030517578125, 0.025579173117876053, -1.6816691160202026, 0.06506873667240143, 1.5545167107109292, 0.20875157857406634, 92.01310775692728
261481, -0.5700239539146423, -0.19259154796600342, -5.958179473876953, 0.0, 0.0, -221.0968780517578, 0.0, 0.0, 0.0030517578125, 0.025547433644533157, -1.6816619634628296, 0.06505312025547028, 1.5575267151070358, 0.20517121429975305, 92.04064459018183
261491, -0.5690063834190369, -0.19317986071109772, -5.958460807800293, 0.0, 0.0, -221.09689331054688, 0.0, 0.0, -0.00152587890625, 0.02559550106525421, -1.6816582679748535, 0.06508322805166245, 1.5522291138896727, 0.20091998419121637, 92.01608846999788
261501, -0.5687371492385864, -0.1922977715730667, -5.958481311798096, 0.0, 0.0, -221.09690856933594, 0.0, 0.0, -0.00152587890625, 0.02558804303407669, -1.6816471815109253, 0.0650804415345192, 1.5620763818389534, 0.20708652119617454, 92.02363672269178
261511, -0.568305492401123, -0.19062653183937073, -5.9574151039123535, 0.0, 0.0, -221.0970001220703, 0.0, 0.0, -0.0091552734375, 0.025542913004755974, -1.6816540956497192, 0.06507802754640579, 1.5600333363405352, 0.20325773954266424, 92.04216471138596
261521, -0.5674124360084534, -0.19305261969566345, -5.959621429443359, 0.0, 0.0, -221.0970916748047, 0.0, 0.0, -0.0091552734375, 0.025596043094992638, -1.6816564798355103, 0.06505746394395828, 1.5523628448755378, 0.20041483332019538, 92.01789821608322
261531, -0.5683373808860779, -0.19378574192523956, -5.960642337799072, 0.0, 0.0, -221.09722900390625, 0.0, 0.0, -0.01373291015625, 0.025604717433452606, -1.6816613674163818, 0.06507241725921631, 1.5591118448914585, 0.19871314933547524, 92.01603831906661
261541, -0.5681230425834656, -0.1891702115535736, -5.960559368133545, 0.0, 0.0, -221.0973663330078, 0.0, 0.0, -0.01373291015625, 0.02555331587791443, -1.681649088859558, 0.0650780200958252, 1.557714673975914, 0.19750846321022664, 92.0420285427193
261551, -0.5677224397659302, -0.18864966928958893, -5.960922718048096, 0.0, 0.0, -221.0974578857422, 0.0, 0.0, -0.0091552734375, 0.02559785172343254, -1.6816613674163818, 0.0650893971323967, 1.5538828551929147, 0.2031669018703326, 92.01495313103364
261561, -0.5681588649749756, -0.18917104601860046, -5.956147193908691, 0.0, 0.0, -221.09754943847656, 0.0, 0.0, -0.0091552734375, 0.025595011189579964, -1.6816630363464355, 0.06507950276136398, 1.5568985493717125, 0.20323411278172898, 92.01242405133169
261571, -0.56886225938797, -0.19042223691940308, -5.954464435577393, 0.0, 0.0, -221.09756469726562, 0.0, 0.0, -0.00152587890625, 0.025599097833037376, -1.6816519498825073, 0.06507573276758194, 1.558496127573975, 0.20847805668213937, 92.02050346524618
261581, -0.5693855285644531, -0.19120539724826813, -5.9557061195373535, 0.0, 0.0, -221.0975799560547, 0.0, 0.0, -0.00152587890625, 0.025600001215934753, -1.681652545928955, 0.06508851796388626, 1.5573312679837055, 0.20495339569436055, 92.01421150398933
261591, -0.5713496208190918, -0.19075199961662292, -5.955897331237793, 0.0, 0.0, -221.0977020263672, 0.0, 0.0, -0.01220703125, 0.025588754564523697, -1.6816514730453491, 0.06507833302021027, 1.5517843520566923, 0.20108700923321976, 92.01526861833834
261601, -0.5710878968238831, -0.19062410295009613, -5.9553937911987305, 0.0, 0.0, -221.0978240966797, 0.0, 0.0, -0.01220703125, 0.02555135451257229, -1.6816470623016357, 0.065061055123806, 1.555226962651781, 0.20418414803557994, 92.0343173516698
261611, -0.5706831812858582, -0.19017361104488373, -5.957638263702393, 0.0, 0.0, -221.09788513183594, 0.0, 0.0, -0.006103515625, 0.025600586086511612, -1.6816567182540894, 0.06505229324102402, 1.5569658684706198, 0.2116147627743885, 92.0109345217288
261621, -0.5700991749763489, -0.19135701656341553, -5.956705093383789, 0.0, 0.0, -221.0979461669922, 0.0, 0.0, -0.006103515625, 0.025583386421203613, -1.6816622018814087, 0.06505832821130753, 1.5552594382945064, 0.20613015964710257, 92.02143581685436
261631, -0.5698603391647339, -0.19005347788333893, -5.959653377532959, 0.0, 0.0, -221.09771728515625, 0.0, 0.0, 0.02288818359375, 0.025549618527293205, -1.6816493272781372, 0.06503845006227493, 1.5672054985254296, 0.20404130977698287, 92.04106911471946
261641, -0.5705825686454773, -0.18944324553012848, -5.958916664123535, 0.0, 0.0, -221.0974884033203, 0.0, 0.0, 0.02288818359375, 0.025596342980861664, -1.6816526651382446, 0.0650709718465805, 1.5611718522732805, 0.20280425643639433, 92.01430110144697
261651, -0.5700446367263794, -0.18842992186546326, -5.959848880767822, 0.0, 0.0, -221.09713745117188, 0.0, 0.0, 0.03509521484375, 0.025600316002964973, -1.6816542148590088, 0.06506969779729843, 1.5548843101370327, 0.2150724774247692, 92.02233918673294
261661, -0.5714447498321533, -0.1851104497909546, -5.957996368408203, 0.0, 0.0, -221.09678649902344, 0.0, 0.0, 0.03509521484375, 0.025562675669789314, -1.6816476583480835, 0.06504577398300171, 1.5643169753060362, 0.19863082000776444, 92.04240468045016
261671, -0.5712928771972656, -0.18521259725093842, -5.959480285644531, 0.0, 0.0, -221.09669494628906, 0.0, 0.0, 0.0091552734375, 0.02560560777783394, -1.6816577911376953, 0.06505796313285828, 1.5613651719448798, 0.201490764219443, 92.02499851228842
261681, -0.5722113847732544, -0.18566375970840454, -5.959169387817383, 0.0, 0.0, -221.0966033935547, 0.0, 0.0, 0.0091552734375, 0.025598201900720596, -1.6816478967666626, 0.06506727635860443, 1.5630602814694359, 0.2075275007329367, 92.01849503564372
261691, -0.5729359984397888, -0.1860174834728241, -5.960208892822266, 0.0, 0.0, -221.09658813476562, 0.0, 0.0, 0.00152587890625, 0.025599859654903412, -1.6816554069519043, 0.06508152931928635, 1.5568187123542376, 0.2066869884556013, 92.01425820299762
261701, -0.574417769908905, -0.1894174963235855, -5.96043586730957, 0.0, 0.0, -221.09657287597656, 0.0, 0.0, 0.00152587890625, 0.025601398199796677, -1.6816506385803223, 0.06508374214172363, 1.568770235943879, 0.20069781410018095, 92.01582840682258
261711, -0.5754855275154114, -0.1913204938173294, -5.960929870605469, 0.0, 0.0, -221.09652709960938, 0.0, 0.0, 0.00457763671875, 0.02558841183781624, -1.6816543340682983, 0.06506544351577759, 1.557142173759263, 0.20433958800219898, 92.0212510127176
261721, -0.5748648047447205, -0.18926747143268585, -5.960923671722412, 0.0, 0.0, -221.0964813232422, 0.0, 0.0, 0.00457763671875, 0.025592437013983727, -1.6816565990447998, 0.0650443509221077, 1.559233159441618, 0.2061408333730128, 92.01859869266504
261731, -0.5739817023277283, -0.1870173066854477, -5.960357666015625, 0.0, 0.0, -221.09620666503906, 0.0, 0.0, 0.0274658203125, 0.025604896247386932, -1.6816638708114624, 0.06503009796142578, 1.56284428675139, 0.20415704049216288, 92.01486882693122
261741, -0.5738705992698669, -0.18765610456466675, -5.96201753616333, 0.0, 0.0, -221.09593200683594, 0.0, 0.0, 0.0274658203125, 0.025646928697824478, -1.681659460067749, 0.06507984548807144, 1.5425112382121886, 0.21065300121929909, 91.99303635914063
261751, -0.5749772191047668, -0.18850357830524445, -5.96462869644165, 0.0, 0.0, -221.09573364257812, 0.0, 0.0, 0.01983642578125, 0.025599246844649315, -1.681655764579773, 0.06507433950901031, 1.5557140192236558, 0.20668871829090563, 92.0147825514178
261761, -0.5733305215835571, -0.1880679577589035, -5.965886116027832, 0.0, 0.0, -221.0955352783203, 0.0, 0.0, 0.01983642578125, 0.025597363710403442, -1.6816462278366089, 0.06506979465484619, 1.5613274755107955, 0.2136900205314589, 92.02163837569898
261771, -0.5747779011726379, -0.18678811192512512, -5.967111110687256, 0.0, 0.0, -221.09544372558594, 0.0, 0.0, 0.0091552734375, 0.02558857947587967, -1.6816633939743042, 0.06506142020225525, 1.557255623652276, 0.2023924791326408, 92.01419588206726
261781, -0.575079619884491, -0.1870717853307724, -5.966829299926758, 0.0, 0.0, -221.09535217285156, 0.0, 0.0, 0.0091552734375, 0.025612743571400642, -1.6816543340682983, 0.06506314873695374, 1.55492592252612, 0.21160628607512422, 92.02113283739776
261791, -0.5745007991790771, -0.18802759051322937, -5.963980197906494, 0.0, 0.0, -221.09503173828125, 0.0, 0.0, 0.03204345703125, 0.02559249848127365, -1.6816675662994385, 0.06504258513450623, 1.5635373164157707, 0.20674199363216417, 92.0141519502251
261801, -0.5738317370414734, -0.19122202694416046, -5.963467597961426, 0.0, 0.0, -221.09471130371094, 0.0, 0.0, 0.03204345703125, 0.025561608374118805, -1.6816632747650146, 0.06502842158079147, 1.5702334022524265, 0.19902023003342606, 92.04087590787378
261811, -0.5726572871208191, -0.19341695308685303, -5.962587356567383, 0.0, 0.0, -221.09458923339844, 0.0, 0.0, 0.01220703125, 0.025593668222427368, -1.6816504001617432, 0.06504958868026733, 1.5635063668093774, 0.2050273420973383, 92.0217806195069
261821, -0.5737639665603638, -0.1950264275074005, -5.961840629577637, 0.0, 0.0, -221.09446716308594, 0.0, 0.0, 0.01220703125, 0.02559593692421913, -1.6816608905792236, 0.06505952775478363, 1.5592909143996412, 0.21462815702989246, 92.02535224317857
261831, -0.5735872983932495, -0.19305802881717682, -5.963927745819092, 0.0, 0.0, -221.0945587158203, 0.0, 0.0, -0.0091552734375, 0.02560337446630001, -1.6816569566726685, 0.06503456085920334, 1.5593004589130663, 0.2109493027656697, 92.02032149146794
261841, -0.5731884837150574, -0.19040566682815552, -5.964389324188232, 0.0, 0.0, -221.0946502685547, 0.0, 0.0, -0.0091552734375, 0.02554844692349434, -1.6816526651382446, 0.06502336263656616, 1.5639680135463925, 0.2027724521230425, 92.04595826895537
261851, -0.5736159086227417, -0.1892833560705185, -5.9658331871032715, 0.0, 0.0, -221.0945281982422, 0.0, 0.0, 0.01220703125, 0.02559443563222885, -1.6816527843475342, 0.06505154818296432, 1.562889777094567, 0.2034955286565605, 92.01442507091336
261861, -0.5736424326896667, -0.18923674523830414, -5.966034889221191, 0.0, 0.0, -221.09442138671875, 0.0, 0.0, 0.01068115234375, 0.02555270865559578, -1.681657075881958, 0.06505589187145233, 1.5610362956042454, 0.2039413724272947, 92.03153845051848
261871, -0.5722785592079163, -0.1896555870771408, -5.966873645782471, 0.0, 0.0, -221.0941162109375, 0.0, 0.0, 0.030517578125, 0.02558576688170433, -1.6816519498825073, 0.06505073606967926, 1.5599988544376384, 0.2060086940178394, 92.01483999348642
261881, -0.572822630405426, -0.1904737651348114, -5.96628475189209, 0.0, 0.0, -221.09381103515625, 0.0, 0.0, 0.030517578125, 0.025556480512022972, -1.6816599369049072, 0.0650501400232315, 1.5635289068640668, 0.1997696146436283, 92.02833669861224
261891, -0.5730259418487549, -0.19137513637542725, -5.967471122741699, 0.0, 0.0, -221.0934295654297, 0.0, 0.0, 0.03814697265625, 0.025592373684048653, -1.6816672086715698, 0.0650566890835762, 1.559422525289207, 0.2064602591764526, 92.00788367169802
261901, -0.5740745067596436, -0.1930878460407257, -5.964644908905029, 0.0, 0.0, -221.0930633544922, 0.0, 0.0, 0.03662109375, 0.02559460885822773, -1.6816617250442505, 0.06504899263381958, 1.5607224368200867, 0.20783241628961946, 92.01638815434903
261911, -0.5738402605056763, -0.19306226074695587, -5.964653015136719, 0.0, 0.0, -221.09283447265625, 0.0, 0.0, 0.02288818359375, 0.02559433877468109, -1.6816656589508057, 0.06502161175012589, 1.5575088079080481, 0.20915919816076212, 92.01871354810048
261921, -0.5729003548622131, -0.19275088608264923, -5.962695598602295, 0.0, 0.0, -221.0926055908203, 0.0, 0.0, 0.02288818359375, 0.025591418147087097, -1.6816673278808594, 0.06505057960748672, 1.5571313111032, 0.20868925683029715, 92.01488041457613
261931, -0.5753012895584106, -0.1907113790512085, -5.962953567504883, 0.0, 0.0, -221.09234619140625, 0.0, 0.0, 0.02593994140625, 0.025593044236302376, -1.6816555261611938, 0.06505934149026871, 1.565971384511372, 0.20364758649512282, 92.01814837147803
261941, -0.5747253894805908, -0.18969860672950745, -5.962992191314697, 0.0, 0.0, -221.0920867919922, 0.0, 0.0, 0.02593994140625, 0.025551192462444305, -1.6816540956497192, 0.06505656242370605, 1.5705776070822368, 0.20834485026654193, 92.04527028257849
261951, -0.5734052062034607, -0.1902618259191513, -5.964913368225098, 0.0, 0.0, -221.0918426513672, 0.0, 0.0, 0.0244140625, 0.025545939803123474, -1.6816538572311401, 0.06504326313734055, 1.5596796793321688, 0.2052585563324385, 92.04071301754264
261961, -0.5737690925598145, -0.19207602739334106, -5.964466571807861, 0.0, 0.0, -221.0915985107422, 0.0, 0.0, 0.0244140625, 0.02558765560388565, -1.6816580295562744, 0.06504135578870773, 1.556941876821256, 0.20530725229673408, 92.01884843461448
261971, -0.5749891996383667, -0.19004863500595093, -5.963694095611572, 0.0, 0.0, -221.0912322998047, 0.0, 0.0, 0.03662109375, 0.025576885789632797, -1.681652307510376, 0.06507261097431183, 1.5574811844605176, 0.20361172880691925, 92.01673955293936
261981, -0.5746132731437683, -0.18930578231811523, -5.963163375854492, 0.0, 0.0, -221.0908660888672, 0.0, 0.0, 0.03662109375, 0.02554355375468731, -1.6816315650939941, 0.0650750994682312, 1.5581049671013494, 0.2015282538941392, 92.03674105494936
261991, -0.57439786195755, -0.1878850907087326, -5.9636006355285645, 0.0, 0.0, -221.09059143066406, 0.0, 0.0, 0.0274658203125, 0.025543347001075745, -1.6816394329071045, 0.06507711112499237, 1.5636232926675788, 0.20615555611766467, 92.03816801563767
262001, -0.574684739112854, -0.1892341822385788, -5.963113784790039, 0.0, 0.0, -221.09031677246094, 0.0, 0.0, 0.0274658203125, 0.025587156414985657, -1.6816526651382446, 0.06506352126598358, 1.5578661278211912, 0.20249692979581368, 92.01620333752338
262011, -0.5734149813652039, -0.19148892164230347, -5.962851524353027, 0.0, 0.0, -221.09007263183594, 0.0, 0.0, 0.0244140625, 0.02558383159339428, -1.6816439628601074, 0.06508004665374756, 1.5577184328031135, 0.20833974911903397, 92.02456261238494
262021, -0.5742806792259216, -0.18651138246059418, -5.967890739440918, 0.0, 0.0, -221.08982849121094, 0.0, 0.0, 0.0244140625, 0.025579219684004784, -1.6816309690475464, 0.06509961187839508, 1.5537551180308862, 0.20598041138816825, 92.01545010108752
262031, -0.5748464465141296, -0.1850387156009674, -5.968455791473389, 0.0, 0.0, -221.08956909179688, 0.0, 0.0, 0.02593994140625, 0.02558320388197899, -1.6816426515579224, 0.06507554650306702, 1.5569567185349342, 0.20345522361819235, 92.01896326305942
262041, -0.5749045014381409, -0.18482360243797302, -5.968691349029541, 0.0, 0.0, -221.0893096923828, 0.0, 0.0, 0.02593994140625, 0.02558203414082527, -1.681645154953003, 0.06507661193609238, 1.5562614340432093, 0.2066692673193984, 92.01608297209467
262051, -0.5753436088562012, -0.18413333594799042, -5.968691349029541, 0.0, 0.0, -221.08917236328125, 0.0, 0.0, 0.01373291015625, 0.025622792541980743, -1.6816608905792236, 0.06509249657392502, 1.5463839118660436, 0.2073514548860942, 91.99888855232692
262061, -0.5745071172714233, -0.18392857909202576, -5.967499732971191, 0.0, 0.0, -221.0890350341797, 0.0, 0.0, 0.01373291015625, 0.025579802691936493, -1.6816482543945312, 0.06508979946374893, 1.5563408391112459, 0.1969068782628085, 92.01283429458228
262071, -0.5742262005805969, -0.18213465809822083, -5.96889591217041, 0.0, 0.0, -221.08892822265625, 0.0, 0.0, 0.01068115234375, 0.025585995987057686, -1.6816587448120117, 0.06506209075450897, 1.5606925694920772, 0.20738926448368034, 92.01270580024888
262081, -0.5762712955474854, -0.18096774816513062, -5.967683792114258, 0.0, 0.0, -221.0888214111328, 0.0, 0.0, 0.01068115234375, 0.025579411536455154, -1.6816588640213013, 0.06505504250526428, 1.5623004052926808, 0.2019869809473107, 92.01913743986
262091, -0.5757898092269897, -0.18057844042778015, -5.965983867645264, 0.0, 0.0, -221.08865356445312, 0.0, 0.0, 0.01678466796875, 0.025577373802661896, -1.681641697883606, 0.06505612283945084, 1.559552894053025, 0.20644133818188948, 92.01930387305988
262101, -0.5769638419151306, -0.17987173795700073, -5.965361595153809, 0.0, 0.0, -221.08848571777344, 0.0, 0.0, 0.01678466796875, 0.025636756792664528, -1.6816520690917969, 0.06507644802331924, 1.5373884907189173, 0.20638682386928053, 91.98779940469511
262111, -0.5771992206573486, -0.18140700459480286, -5.965279579162598, 0.0, 0.0, -221.08831787109375, 0.0, 0.0, 0.01678466796875, 0.025591924786567688, -1.6816519498825073, 0.06506681442260742, 1.5586385681989394, 0.2065211703461216, 92.01617759788213
262121, -0.5772117376327515, -0.1814587265253067, -5.963760852813721, 0.0, 0.0, -221.08815002441406, 0.0, 0.0, 0.01678466796875, 0.025534722954034805, -1.6816539764404297, 0.06504330039024353, 1.5642533351137016, 0.19702842367379958, 92.03984650448533
262131, -0.5762482285499573, -0.1807173639535904, -5.964498043060303, 0.0, 0.0, -221.0878143310547, 0.0, 0.0, 0.0335693359375, 0.025588255375623703, -1.681645154953003, 0.06506616622209549, 1.5566059803932453, 0.20813018409421602, 92.01424844849862
262141, -0.5779365301132202, -0.17960704863071442, -5.9669623374938965, 0.0, 0.0, -221.0874786376953, 0.0, 0.0, 0.0335693359375, 0.02563561499118805, -1.6816632747650146, 0.06509649008512497, 1.5458238047624642, 0.21359882487550408, 91.99129581911458
262151, -0.5776481032371521, -0.17947052419185638, -5.967095851898193, 0.0, 0.0, -221.08714294433594, 0.0, 0.0, 0.0335693359375, 0.025590695440769196, -1.6816538572311401, 0.06505738198757172, 1.5595014963530927, 0.20630219229587965, 92.00883821967386
262161, -0.5777840614318848, -0.18013913929462433, -5.967206001281738, 0.0, 0.0, -221.08680725097656, 0.0, 0.0, 0.0335693359375, 0.025622623041272163, -1.681665301322937, 0.06507037580013275, 1.5464213651191776, 0.20542850970980453, 91.99183380581559
262171, -0.5783679485321045, -0.17993949353694916, -5.966709136962891, 0.0, 0.0, -221.08656311035156, 0.0, 0.0, 0.0244140625, 0.025534626096487045, -1.681646704673767, 0.06506679952144623, 1.5643582995551575, 0.20194153879552346, 92.03495728514446
262181, -0.5779961943626404, -0.18189960718154907, -5.968809127807617, 0.0, 0.0, -221.08631896972656, 0.0, 0.0, 0.0244140625, 0.025592084974050522, -1.681660771369934, 0.06506674736738205, 1.5589046252411025, 0.203709080123474, 92.01747306812982
262191, -0.5784605145454407, -0.18077512085437775, -5.968820571899414, 0.0, 0.0, -221.0862274169922, 0.0, 0.0, 0.0091552734375, 0.025550004094839096, -1.6816422939300537, 0.06504054367542267, 1.563011525943, 0.20163867778876465, 92.03714857174296
262201, -0.5773486495018005, -0.17983604967594147, -5.969911098480225, 0.0, 0.0, -221.0861358642578, 0.0, 0.0, 0.0091552734375, 0.02553686872124672, -1.6816422939300537, 0.06504837423563004, 1.5596432589995033, 0.2030105974551475, 92.03603496025332
262211, -0.5769414305686951, -0.17844536900520325, -5.971795558929443, 0.0, 0.0, -221.08609008789062, 0.0, 0.0, 0.00457763671875, 0.02558242902159691, -1.6816638708114624, 0.06503355503082275, 1.560581729706984, 0.20283777352125298, 92.01350324103811
262221, -0.5766147375106812, -0.17723941802978516, -5.970662593841553, 0.0, 0.0, -221.08604431152344, 0.0, 0.0, 0.00457763671875, 0.025590896606445312, -1.6816518306732178, 0.06504638493061066, 1.569180912273991, 0.20643464356911068, 92.01019308112885
262231, -0.576654851436615, -0.1771034449338913, -5.970688819885254, 0.0, 0.0, -221.08584594726562, 0.0, 0.0, 0.01983642578125, 0.025594189763069153, -1.6816591024398804, 0.06506557017564774, 1.5579804869365899, 0.19881811787115566, 92.0153611615309
262241, -0.5774478316307068, -0.1770164519548416, -5.971199989318848, 0.0, 0.0, -221.0856475830078, 0.0, 0.0, 0.01983642578125, 0.02557670697569847, -1.6816527843475342, 0.06505098938941956, 1.5588381327031462, 0.20327678089063284, 92.01755874208605
262251, -0.5784603953361511, -0.17424017190933228, -5.970789909362793, 0.0, 0.0, -221.08558654785156, 0.0, 0.0, 0.006103515625, 0.025585178285837173, -1.6816529035568237, 0.06505599617958069, 1.5575512755018295, 0.20343206680982462, 92.01708020627498
262261, -0.5780046582221985, -0.17237867414951324, -5.970288276672363, 0.0, 0.0, -221.0855255126953, 0.0, 0.0, 0.006103515625, 0.025600112974643707, -1.681646466255188, 0.06507676839828491, 1.5605277300453497, 0.20315481028129057, 92.0219615989014
262271, -0.5773244500160217, -0.17366304993629456, -5.9714179039001465, 0.0, 0.0, -221.08563232421875, 0.0, 0.0, -0.01068115234375, 0.025604866445064545, -1.6816447973251343, 0.06507427990436554, 1.5583949358159703, 0.19768287754777703, 92.01488265067363
262281, -0.5773196220397949, -0.1743805706501007, -5.972630023956299, 0.0, 0.0, -221.0857391357422, 0.0, 0.0, -0.01068115234375, 0.025589272379875183, -1.6816521883010864, 0.06505274027585983, 1.5635720621334777, 0.2027231321914087, 92.01516963588793
262291, -0.5766751170158386, -0.17369578778743744, -5.975408554077148, 0.0, 0.0, -221.08584594726562, 0.0, 0.0, -0.01068115234375, 0.025588203221559525, -1.681650996208191, 0.06505800783634186, 1.557661618574842, 0.20576414526126996, 92.01827640985469
262301, -0.5780286192893982, -0.17398293316364288, -5.976043701171875, 0.0, 0.0, -221.08595275878906, 0.0, 0.0, -0.01068115234375, 0.025589531287550926, -1.6816486120224, 0.06505681574344635, 1.5638917843492006, 0.20903902608657177, 92.01756569823564
262311, -0.57857745885849, -0.17249765992164612, -5.976318836212158, 0.0, 0.0, -221.0857391357422, 0.0, 0.0, 0.0213623046875, 0.025644663721323013, -1.6816608905792236, 0.06509421765804291, 1.5460879603995001, 0.21144925099210354, 91.99284219257028
262321, -0.5776071548461914, -0.17060214281082153, -5.976683616638184, 0.0, 0.0, -221.0855255126953, 0.0, 0.0, 0.0213623046875, 0.02555318921804428, -1.6816420555114746, 0.06505568325519562, 1.5639106149919397, 0.2092476458149406, 92.0370274541188
262331, -0.577048659324646, -0.17237606644630432, -5.97752046585083, 0.0, 0.0, -221.0854949951172, 0.0, 0.0, 0.0030517578125, 0.025540856644511223, -1.6816496849060059, 0.065061554312706, 1.5645596425741097, 0.1983972247512611, 92.03627638527607
262341, -0.5771350264549255, -0.1726054549217224, -5.976701736450195, 0.0, 0.0, -221.08546447753906, 0.0, 0.0, 0.0030517578125, 0.02559944987297058, -1.6816455125808716, 0.06507430225610733, 1.5629882148139174, 0.20753079408783037, 92.01801184182453
262351, -0.5773964524269104, -0.17162542045116425, -5.978614330291748, 0.0, 0.0, -221.0852813720703, 0.0, 0.0, 0.018310546875, 0.025601565837860107, -1.6816431283950806, 0.06506914645433426, 1.5607395069349403, 0.20256568863484858, 92.0134901555584
262361, -0.5769330859184265, -0.17124171555042267, -5.978360176086426, 0.0, 0.0, -221.08509826660156, 0.0, 0.0, 0.018310546875, 0.025550685822963715, -1.6816433668136597, 0.06506025791168213, 1.5720364669263707, 0.20382956678685105, 92.0395880543876
262371, -0.5772959589958191, -0.17282025516033173, -5.978525638580322, 0.0, 0.0, -221.0848846435547, 0.0, 0.0, 0.0213623046875, 0.025588497519493103, -1.6816421747207642, 0.06508533656597137, 1.5604178603345746, 0.2119783900203629, 92.01551665076815
